iterator,x,y,z
1.0,-1.4042022228240967,-0.42806556820869446,0.0
1.0,-1.4060288667678833,-0.4357371926307678,0.0
1.0,-1.407814383506775,-0.44343483448028564,0.0
1.0,-1.4057492017745972,-0.44993895292282104,0.0
1.0,-1.4055559635162354,-0.45705196261405945,0.0
1.0,-1.4034278392791748,-0.46354547142982483,0.0
1.0,-1.4031658172607422,-0.4706651270389557,0.0
1.0,-1.4066543579101562,-0.47908180952072144,0.0
1.0,-1.4044243097305298,-0.485580176115036,0.0
1.0,-1.405938744544983,-0.4933927357196808,0.0
1.0,-1.4036425352096558,-0.499887615442276,0.0
1.0,-1.4031972885131836,-0.5070515275001526,0.0
1.0,-1.400838017463684,-0.5135335922241211,0.0
1.0,-1.402198076248169,-0.5213988423347473,0.0
1.0,-1.403515100479126,-0.529287576675415,0.0
1.0,-1.4010529518127441,-0.5357708930969238,0.0
1.0,-1.4041552543640137,-0.5444117784500122,0.0
1.0,-1.401623249053955,-0.5508978962898254,0.0
1.0,-1.4009191989898682,-0.558112382888794,0.0
1.0,-1.4020328521728516,-0.5660809278488159,0.0
1.0,-1.3994007110595703,-0.5725570321083069,0.0
1.0,-1.4022812843322754,-0.5813185572624207,0.0
1.0,-1.39957857131958,-0.587795615196228,0.0
1.0,-1.400526762008667,-0.5958260297775269,0.0
1.0,-1.401430606842041,-0.6038777232170105,0.0
1.0,-1.3986237049102783,-0.6103506088256836,0.0
1.0,-1.3994455337524414,-0.6184272170066833,0.0
1.0,-1.3965712785720825,-0.6248907446861267,0.0
1.0,-1.3991327285766602,-0.6338168382644653,0.0
1.0,-1.3961873054504395,-0.6402787566184998,0.0
1.0,-1.3986544609069824,-0.6492533087730408,0.0
1.0,-1.399258017539978,-0.6574137806892395,0.0
1.0,-1.396203637123108,-0.6638760566711426,0.0
1.0,-1.3985260725021362,-0.6729256510734558,0.0
1.0,-1.3953999280929565,-0.6793843507766724,0.0
1.0,-1.397626280784607,-0.6884799599647522,0.0
1.0,-1.3944282531738281,-0.6949343085289001,0.0
1.0,-1.3965580463409424,-0.7040749192237854,0.0
1.0,-1.3968513011932373,-0.7123413681983948,0.0
1.0,-1.393543004989624,-0.7187919616699219,0.0
1.0,-1.397297739982605,-0.7289272546768188,0.0
1.0,-1.393912672996521,-0.735379695892334,0.0
1.0,-1.3957916498184204,-0.7446406483650208,0.0
1.0,-1.3976147174835205,-0.7539345622062683,0.0
1.0,-1.3941140174865723,-0.760388195514679,0.0
1.0,-1.3975889682769775,-0.7706886529922485,0.0
1.0,-1.3940107822418213,-0.7771419882774353,0.0
1.0,-1.3938877582550049,-0.7855426073074341,0.0
1.0,-1.3954542875289917,-0.7949485182762146,0.0
1.0,-1.3917640447616577,-0.8013917207717896,0.0
1.0,-1.3949583768844604,-0.8118418455123901,0.0
1.0,-1.3911899328231812,-0.8182825446128845,0.0
1.0,-1.3942686319351196,-0.8287935853004456,0.0
1.0,-1.390421986579895,-0.8352309465408325,0.0
1.0,-1.391674518585205,-0.8447638750076294,0.0
1.0,-1.3928685188293457,-0.854326069355011,0.0
1.0,-1.3889037370681763,-0.8607566952705383,0.0
1.0,-1.3916897773742676,-0.8714145421981812,0.0
1.0,-1.3876460790634155,-0.8778395056724548,0.0
1.0,-1.3903136253356934,-0.8885539174079895,0.0
1.0,-1.38619065284729,-0.8949723243713379,0.0
1.0,-1.3904139995574951,-0.9068344831466675,0.0
